Time, Frequency, Resistance 
7/1/2021 11:38:46.214415, 5009607.0, 378.54
7/1/2021 11:38:47.213217, 5009602.1, 378.68
7/1/2021 11:38:48.212898, 5009597.4, 378.82
7/1/2021 11:38:49.213581, 5009592.3, 378.97
7/1/2021 11:38:50.212764, 5009587.4, 379.13
7/1/2021 11:38:51.213817, 5009582.3, 379.29
7/1/2021 11:38:52.214573, 5009577.3, 379.46
7/1/2021 11:38:53.214097, 5009572.1, 379.46
7/1/2021 11:38:54.213986, 5009566.9, 379.62
7/1/2021 11:38:55.214075, 5009561.7, 379.8
7/1/2021 11:38:56.214686, 5009556.3, 379.98
7/1/2021 11:38:57.213678, 5009551.0, 380.16
7/1/2021 11:38:58.214769, 5009545.6, 380.35
7/1/2021 11:38:59.213517, 5009540.2, 380.54
7/1/2021 11:39:0.213102, 5009534.8, 380.75
7/1/2021 11:39:1.214650, 5009529.2, 380.97
7/1/2021 11:39:2.212894, 5009523.7, 381.18
7/1/2021 11:39:3.213406, 5009518.1, 381.42
7/1/2021 11:39:4.213625, 5009512.5, 381.66
7/1/2021 11:39:5.214330, 5009506.9, 381.89
7/1/2021 11:39:6.214817, 5009501.1, 382.14
7/1/2021 11:39:7.214286, 5009495.3, 382.39
7/1/2021 11:39:8.213908, 5009489.4, 382.39
7/1/2021 11:39:9.214449, 5009483.6, 382.66
7/1/2021 11:39:10.214264, 5009477.6, 382.92
7/1/2021 11:39:11.214639, 5009471.6, 383.19
7/1/2021 11:39:12.215035, 5009465.5, 383.47
7/1/2021 11:39:13.213106, 5009459.3, 383.77
7/1/2021 11:39:14.213453, 5009453.1, 384.07
7/1/2021 11:39:15.214872, 5009446.9, 384.38
7/1/2021 11:39:16.214438, 5009440.7, 384.71
7/1/2021 11:39:17.214306, 5009434.3, 385.04
7/1/2021 11:39:18.213775, 5009427.8, 385.39
7/1/2021 11:39:19.214425, 5009421.4, 385.74
7/1/2021 11:39:20.214230, 5009414.9, 386.1
7/1/2021 11:39:21.213743, 5009408.1, 386.47
7/1/2021 11:39:22.214172, 5009401.6, 386.47
7/1/2021 11:39:23.213483, 5009394.7, 386.86
7/1/2021 11:39:24.214652, 5009388.0, 387.26
7/1/2021 11:39:25.215181, 5009381.0, 387.67
7/1/2021 11:39:26.215037, 5009374.1, 388.09
7/1/2021 11:39:27.214432, 5009367.0, 388.53
7/1/2021 11:39:28.214041, 5009359.9, 388.98
7/1/2021 11:39:29.215611, 5009352.8, 389.44
7/1/2021 11:39:30.214854, 5009345.4, 389.92
7/1/2021 11:39:31.214685, 5009338.1, 390.43
7/1/2021 11:39:32.214266, 5009330.7, 390.94
7/1/2021 11:39:33.213144, 5009323.3, 391.48
7/1/2021 11:39:34.213891, 5009315.8, 392.04
7/1/2021 11:39:35.215142, 5009308.1, 392.61
7/1/2021 11:39:36.215209, 5009300.6, 392.61
7/1/2021 11:39:37.215807, 5009292.9, 393.2
7/1/2021 11:39:38.215000, 5009285.1, 393.8
7/1/2021 11:39:39.216706, 5009277.2, 394.43
7/1/2021 11:39:40.216589, 5009269.4, 395.07
7/1/2021 11:39:41.215953, 5009261.4, 395.73
7/1/2021 11:39:42.216646, 5009253.4, 396.42
7/1/2021 11:39:43.216342, 5009245.5, 397.12
7/1/2021 11:39:44.216124, 5009237.4, 397.84
7/1/2021 11:39:45.216768, 5009229.3, 398.58
7/1/2021 11:39:46.215305, 5009221.1, 399.33
7/1/2021 11:39:47.214518, 5009212.9, 400.12
7/1/2021 11:39:48.216257, 5009204.5, 400.93
7/1/2021 11:39:49.215966, 5009196.1, 401.76
7/1/2021 11:39:50.215524, 5009187.9, 401.76
7/1/2021 11:39:51.216291, 5009179.4, 402.62
7/1/2021 11:39:52.216097, 5009171.1, 403.51
7/1/2021 11:39:53.214628, 5009162.8, 404.4
7/1/2021 11:39:54.216960, 5009154.3, 405.33
7/1/2021 11:39:55.216504, 5009145.9, 406.26
7/1/2021 11:39:56.214543, 5009137.6, 407.23
7/1/2021 11:39:57.217122, 5009129.1, 408.21
7/1/2021 11:39:58.216788, 5009120.8, 409.23
7/1/2021 11:39:59.214136, 5009112.5, 410.25
7/1/2021 11:40:0.215357, 5009104.2, 411.29
7/1/2021 11:40:1.216908, 5009095.8, 412.36
7/1/2021 11:40:2.216029, 5009087.6, 413.45
7/1/2021 11:40:3.213788, 5009079.2, 414.56
7/1/2021 11:40:4.216213, 5009071.0, 415.68
7/1/2021 11:40:5.215915, 5009062.6, 415.68
7/1/2021 11:40:6.217463, 5009054.5, 416.82
7/1/2021 11:40:7.216890, 5009046.3, 418.0
7/1/2021 11:40:8.215358, 5009038.1, 419.2
7/1/2021 11:40:9.216336, 5009030.0, 420.4
7/1/2021 11:40:10.216831, 5009021.9, 421.64
7/1/2021 11:40:11.217336, 5009013.9, 422.89
7/1/2021 11:40:12.216999, 5009005.9, 424.15
7/1/2021 11:40:13.217244, 5008997.9, 425.45
7/1/2021 11:40:14.217342, 5008990.0, 426.77
7/1/2021 11:40:15.217040, 5008982.1, 428.11
7/1/2021 11:40:16.217138, 5008974.4, 429.46
7/1/2021 11:40:17.214947, 5008966.6, 430.83
7/1/2021 11:40:18.216640, 5008958.9, 432.22
7/1/2021 11:40:19.215120, 5008951.3, 432.22
7/1/2021 11:40:20.216353, 5008943.7, 433.62
7/1/2021 11:40:21.216152, 5008936.1, 435.05
7/1/2021 11:40:22.216908, 5008928.6, 436.48
7/1/2021 11:40:23.216879, 5008921.1, 437.94
7/1/2021 11:40:24.217444, 5008913.8, 439.42
7/1/2021 11:40:25.215240, 5008906.4, 440.92
7/1/2021 11:40:26.217164, 5008899.1, 442.43
