Time, Frequency, Resistance 
13/1/2021 18:7:6.690549, 5010184.1, 376.05
13/1/2021 18:7:7.528025, 5010184.1, 376.05
13/1/2021 18:7:8.528023, 5010184.2, 376.05
13/1/2021 18:7:9.528345, 5010184.2, 376.05
13/1/2021 18:7:10.527434, 5010184.3, 376.05
13/1/2021 18:7:11.527923, 5010184.3, 376.05
13/1/2021 18:7:12.528575, 5010184.3, 376.05
13/1/2021 18:7:13.528398, 5010184.4, 376.05
13/1/2021 18:7:14.528086, 5010184.4, 376.05
13/1/2021 18:7:15.528646, 5010184.4, 376.05
13/1/2021 18:7:16.528778, 5010184.4, 376.05
13/1/2021 18:7:17.528568, 5010184.4, 376.05
13/1/2021 18:7:18.527616, 5010184.5, 376.05
13/1/2021 18:7:19.528083, 5010184.6, 376.05
13/1/2021 18:7:20.528887, 5010184.6, 376.04
13/1/2021 18:7:21.529521, 5010184.6, 376.04
13/1/2021 18:7:22.528291, 5010184.6, 376.04
13/1/2021 18:7:23.815279, 5010184.7, 376.04
13/1/2021 18:7:24.968177, 5010184.7, 376.04
13/1/2021 18:7:25.528603, 5010184.7, 376.04
13/1/2021 18:7:26.668675, 5010184.6, 376.04
13/1/2021 18:7:27.528434, 5010184.8, 376.03
13/1/2021 18:7:28.530599, 5010184.8, 376.03
13/1/2021 18:7:29.528396, 5010184.8, 376.03
13/1/2021 18:7:30.813759, 5010184.8, 376.03
13/1/2021 18:7:31.528502, 5010184.8, 376.03
13/1/2021 18:7:32.550601, 5010184.9, 376.03
13/1/2021 18:7:33.528759, 5010184.9, 376.02
13/1/2021 18:7:34.527971, 5010184.9, 376.02
13/1/2021 18:7:35.529305, 5010185.0, 376.02
13/1/2021 18:7:36.528202, 5010185.0, 376.02
13/1/2021 18:7:37.529530, 5010185.0, 376.02
13/1/2021 18:7:38.529524, 5010185.1, 376.01
13/1/2021 18:7:39.529908, 5010185.0, 376.01
13/1/2021 18:7:40.529405, 5010185.0, 376.02
13/1/2021 18:7:41.528735, 5010185.1, 376.01
13/1/2021 18:7:42.529707, 5010185.2, 376.01
13/1/2021 18:7:43.528699, 5010185.2, 376.01
13/1/2021 18:7:44.529392, 5010185.2, 376.01
13/1/2021 18:7:45.529767, 5010185.2, 376.0
13/1/2021 18:7:46.531565, 5010185.3, 376.01
13/1/2021 18:7:47.529141, 5010185.3, 376.0
13/1/2021 18:7:48.529651, 5010185.3, 376.0
13/1/2021 18:7:49.529100, 5010185.3, 376.0
13/1/2021 18:7:50.529594, 5010185.4, 376.0
13/1/2021 18:7:51.529067, 5010185.3, 376.0
13/1/2021 18:7:52.529152, 5010185.4, 376.0
13/1/2021 18:7:53.528817, 5010185.4, 376.0
13/1/2021 18:7:54.528794, 5010185.4, 375.99
13/1/2021 18:7:55.528793, 5010185.5, 375.99
13/1/2021 18:7:56.529516, 5010185.6, 375.99
13/1/2021 18:7:57.528644, 5010185.6, 375.99
13/1/2021 18:7:58.529695, 5010185.5, 375.99
13/1/2021 18:7:59.528720, 5010185.5, 375.98
13/1/2021 18:8:0.529850, 5010185.6, 375.98
13/1/2021 18:8:1.532185, 5010185.6, 375.98
13/1/2021 18:8:2.646575, 5010185.7, 375.98
13/1/2021 18:8:3.753536, 5010185.7, 375.98
13/1/2021 18:8:4.625312, 5010185.8, 375.98
13/1/2021 18:8:5.530172, 5010185.7, 375.98
13/1/2021 18:8:6.579295, 5010185.8, 375.98
13/1/2021 18:8:8.94632, 5010185.8, 375.97
13/1/2021 18:8:8.529226, 5010185.8, 375.97
13/1/2021 18:8:9.530211, 5010185.9, 375.97
13/1/2021 18:8:10.529524, 5010185.9, 375.97
13/1/2021 18:8:11.647932, 5010185.8, 375.97
13/1/2021 18:8:12.529184, 5010185.9, 375.97
13/1/2021 18:8:13.545579, 5010185.9, 375.97
13/1/2021 18:8:14.529762, 5010186.0, 375.96
13/1/2021 18:8:15.529497, 5010186.0, 375.96
13/1/2021 18:8:16.530177, 5010186.0, 375.96
13/1/2021 18:8:17.548213, 5010186.0, 375.96
13/1/2021 18:8:18.529492, 5010186.0, 375.96
13/1/2021 18:8:19.541065, 5010186.0, 375.96
13/1/2021 18:8:20.554742, 5010186.1, 375.96
13/1/2021 18:8:21.530310, 5010186.1, 375.95
13/1/2021 18:8:23.13974, 5010186.1, 375.95
13/1/2021 18:8:23.530083, 5010186.1, 375.95
13/1/2021 18:8:24.530053, 5010186.1, 375.95
13/1/2021 18:8:25.529729, 5010186.1, 375.95
13/1/2021 18:8:26.529940, 5010186.2, 375.95
13/1/2021 18:8:27.531496, 5010186.2, 375.95
13/1/2021 18:8:28.530246, 5010186.3, 375.95
13/1/2021 18:8:29.532258, 5010186.3, 375.95
13/1/2021 18:8:30.529928, 5010186.3, 375.94
13/1/2021 18:8:31.531035, 5010186.3, 375.94
13/1/2021 18:8:32.530283, 5010186.3, 375.94
13/1/2021 18:8:33.530689, 5010186.4, 375.94
13/1/2021 18:8:34.529966, 5010186.4, 375.94
13/1/2021 18:8:35.530936, 5010186.4, 375.94
13/1/2021 18:8:36.530272, 5010186.4, 375.93
13/1/2021 18:8:37.530639, 5010186.4, 375.93
13/1/2021 18:8:38.530632, 5010186.5, 375.94
13/1/2021 18:8:39.529838, 5010186.5, 375.93
13/1/2021 18:8:40.530655, 5010186.6, 375.94
13/1/2021 18:8:41.531802, 5010186.6, 375.93
13/1/2021 18:8:42.532089, 5010186.6, 375.93
13/1/2021 18:8:43.529871, 5010186.6, 375.93
13/1/2021 18:8:44.529556, 5010186.7, 375.93
13/1/2021 18:8:45.529566, 5010186.7, 375.93
13/1/2021 18:8:46.529658, 5010186.7, 375.93
13/1/2021 18:8:47.530341, 5010186.8, 375.93
13/1/2021 18:8:48.530549, 5010186.8, 375.93
13/1/2021 18:8:49.530868, 5010186.8, 375.93
13/1/2021 18:8:50.530975, 5010186.8, 375.93
13/1/2021 18:8:51.531562, 5010186.9, 375.93
13/1/2021 18:8:52.531570, 5010186.8, 375.93
13/1/2021 18:8:53.530288, 5010186.9, 375.92
13/1/2021 18:8:54.530865, 5010186.9, 375.92
13/1/2021 18:8:55.529839, 5010186.9, 375.92
13/1/2021 18:8:56.533274, 5010186.9, 375.92
13/1/2021 18:8:57.530541, 5010187.0, 375.92
13/1/2021 18:8:58.530684, 5010186.9, 375.92
13/1/2021 18:8:59.530475, 5010187.0, 375.92
13/1/2021 18:9:0.531284, 5010187.0, 375.92
13/1/2021 18:9:1.531327, 5010187.0, 375.92
13/1/2021 18:9:2.530861, 5010187.0, 375.92
13/1/2021 18:9:3.531544, 5010186.9, 375.92
